@timestamp,log
2026-05-29T13:00:42.069804Z,"{""request_id"":""7dc1a977-e358-479e-bc96-2b4f0a35af85"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.069842Z,"{""request_id"":""7dc1a977-e358-479e-bc96-2b4f0a35af85"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.069878Z,"{""request_id"":""7dc1a977-e358-479e-bc96-2b4f0a35af85"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.069924Z,"{""request_id"":""7dc1a977-e358-479e-bc96-2b4f0a35af85"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.069961Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.069998Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.070074Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.070107Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.070143Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.070179Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.070222Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.070263Z,"{""request_id"":""02779f98-ddfa-4c8e-ae1b-adb7d9f350f8"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.070293Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.070322Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.070363Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.070390Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.070423Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.070455Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.070492Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.070522Z,"{""request_id"":""3eae5c2a-5d1e-4c21-ae5c-4761c9e159f7"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.070547Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.070571Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.070594Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.070617Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.070637Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.070656Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.070675Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.070697Z,"{""request_id"":""510a7cfd-37c5-4c20-8e6b-57b4b628676f"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.070718Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.070736Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.070754Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.070780Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.070807Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.070828Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.070848Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.070866Z,"{""request_id"":""987f4429-a037-461d-adc0-7518bceb8a35"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.070886Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.070911Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.070930Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.070950Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.070969Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.070990Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.071016Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.071047Z,"{""request_id"":""9a517ed2-13ee-4e87-955b-b1c8e549317c"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.071083Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.071103Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.071123Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.071144Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.071162Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.071179Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.071196Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.071214Z,"{""request_id"":""0e10683c-3f85-4bf9-a008-51939859a5a0"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.071234Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.071251Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.071269Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.071288Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.071307Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.071325Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.071343Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.071360Z,"{""request_id"":""82023300-23f2-49fd-8633-3e045042b264"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.071380Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.071397Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.071416Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.071434Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.071453Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.071472Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.071489Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.071507Z,"{""request_id"":""9a13a1a5-31a1-4959-8b02-0cfcfc39f751"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.071525Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.071544Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.071562Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.071581Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.071597Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.071615Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.071632Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.071649Z,"{""request_id"":""47e44ca8-22ca-4dfd-9978-8024004a4c8b"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.071667Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.071686Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.071704Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.071724Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.071742Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.071761Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.071778Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.071795Z,"{""request_id"":""9004e42d-f695-4040-b56f-f11921eb6193"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.071814Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.071834Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.071852Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.071872Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.071890Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.071908Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.071926Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.071944Z,"{""request_id"":""a5ff4c73-46f6-4355-88d9-6c41a6f2836c"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.071965Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.071987Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.072004Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.072022Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.072040Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.072058Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.072078Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.072096Z,"{""request_id"":""e16f037f-a237-4b12-b962-79df3f0b8359"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.072122Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.072143Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.072160Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.072178Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.072195Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.072215Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""database-service"",""level"":""ERROR"",""full_message"":""Database connection timeout""}"
2026-05-29T13:00:42.072236Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""billing-service"",""level"":""ERROR"",""full_message"":""Payment transaction failed""}"
2026-05-29T13:00:42.072256Z,"{""request_id"":""331c3efc-f9ab-409d-b724-398d88268a0a"",""service_name"":""gateway-service"",""level"":""ERROR"",""full_message"":""Request failed""}"
2026-05-29T13:00:42.072275Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.072294Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.072311Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.072329Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.072345Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.072364Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.072381Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.072401Z,"{""request_id"":""e2c0989c-9bbd-4aa2-8761-2b94e1dedc35"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.072421Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.072438Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.072456Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.072473Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.072492Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.072509Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.072528Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.072550Z,"{""request_id"":""e7ad58c2-6b94-4cde-baa5-f365534ec3ee"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.072576Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.072595Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.072613Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.072630Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.072647Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.072666Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.072684Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.072704Z,"{""request_id"":""572d9b61-5530-4fce-93b6-16085f00ca29"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.072722Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.072738Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.072757Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.072774Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.072791Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.072811Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.072829Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.072853Z,"{""request_id"":""ab5467a5-b35b-49ed-95eb-fc9734898dc9"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.072873Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.072892Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.072910Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.072927Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.072944Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.072963Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.072980Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.073002Z,"{""request_id"":""f07d0557-fc54-49da-ac49-cb799d4a6928"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.073024Z,"{""request_id"":""b7e2f4f8-89cf-40bf-aa15-4c147c0895ed"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
